Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
SPROHSA167258	SPROHSA167258	SPROHSA167258		77	false	false		SPROHSA167258		38.96	1.0000	0.9988	0.00000000000000	4	0	4	8	0	8	     0	     0	     0	2M(15.9949)		SPROHSA41081, SPROHSA42392
SPROHSA167272	SPROHSA167272	SPROHSA167272		83	false	false		SPROHSA167272		10.84	1.0000	0.9679	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA378973, SPROHSA60894
SPROHSA167799	SPROHSA167799	SPROHSA167799		74	false	false		SPROHSA167799		14.86	1.0000	0.9983	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA32805, SPROHSA32806, SPROHSA332076, SPROHSA4289, SPROHSA4290, SPROHSA755
SPROHSA168288	SPROHSA168288	SPROHSA168288		44	false	false		SPROHSA168288		47.73	1.0000	0.9904	0.00083194675541	2	0	2	2	0	2	     0	     0	     0			
SPROHSA168336	SPROHSA168336	SPROHSA168336		96	false	false		SPROHSA168336		20.83	1.0000	0.9720	0.00288184438040	2	0	2	2	0	2	     0	     0	     0			SPROHSA38063
SPROHSA168865	SPROHSA168865	SPROHSA168865		81	false	false		SPROHSA168865		13.58	1.0000	0.9859	0.00083194675541	2	0	2	2	0	2	     0	     0	     0			SPROHSA171833, SPROHSA87810
SPROHSA168923	SPROHSA168923	SPROHSA168923		27	false	false		SPROHSA168923		70.37	1.0000	0.9973	0.00000000000000	2	0	2	2	0	2	     0	     0	     0	8C(119.0041)		SPROHSA168925, SPROHSA261844, SPROHSA261845
SPROHSA169407	SPROHSA169407	SPROHSA169407		100	false	false		SPROHSA169407		47.00	1.0000	0.9990	0.00000000000000	6	0	6	8	0	8	     0	     0	     0	1M(15.9949)		
SPROHSA169738	SPROHSA169738	SPROHSA169738		77	false	false		SPROHSA169738		11.69	1.0000	0.9923	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA169739, SPROHSA213727, SPROHSA215424, SPROHSA215425, SPROHSA215426, SPROHSA28349, SPROHSA28350, SPROHSA297814, SPROHSA297815, SPROHSA297816, SPROHSA297817, SPROHSA312420, SPROHSA312421, SPROHSA312422, SPROHSA312423, SPROHSA329197, SPROHSA362545, SPROHSA362546, SPROHSA362547, SPROHSA362548
SPROHSA169958	SPROHSA169958	SPROHSA169958		70	false	false		SPROHSA169958		57.14	1.0000	0.9990	0.00000000000000	5	0	5	8	0	8	     0	     0	     0			SPROHSA356900
SPROHSA170205	SPROHSA170205	SPROHSA170205		65	false	false		SPROHSA170205		18.46	1.0000	0.9917	0.00083194675541	1	1	1	1	1	1	     0	     0	     0			
SPROHSA170456	SPROHSA170456	SPROHSA170456		100	false	false		SPROHSA170456		18.00	1.0000	0.9989	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA170462	SPROHSA170462	SPROHSA170462		95	false	false		SPROHSA170462		30.53	1.0000	0.9958	0.00000000000000	3	0	3	4	0	4	     0	     0	     0	2M(15.9949)		SPROHSA369104
SPROHSA171136	SPROHSA171136	SPROHSA171136		45	false	false		SPROHSA171136		24.44	1.0000	0.9971	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA171137
SPROHSA171456	SPROHSA171456	SPROHSA171456		74	false	false		SPROHSA171456		14.86	1.0000	0.9970	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA21292, SPROHSA21293, SPROHSA42364
SPROHSA171879	SPROHSA171879	SPROHSA171879		52	false	false		SPROHSA171879		21.15	1.0000	0.9818	0.00144822592324	2	0	2	4	0	4	     0	     0	     0			SPROHSA171880, SPROHSA171881, SPROHSA358160, SPROHSA358161
SPROHSA172912	SPROHSA172912	SPROHSA172912		41	false	false		SPROHSA172912		26.83	1.0000	0.9905	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA172913, SPROHSA255219, SPROHSA255220, SPROHSA255937, SPROHSA255938
SPROHSA173383	SPROHSA173383	SPROHSA173383		65	false	false		SPROHSA173383		27.69	1.0000	0.9958	0.00000000000000	2	0	2	3	0	3	     0	     0	     0	1Q(-17.0265)		SPROHSA198466, SPROHSA366296, SPROHSA371534, SPROHSA374353, SPROHSA388690, SPROHSA61886, SPROHSA66389, SPROHSA67794, SPROHSA81312, SPROHSA97043
SPROHSA173467	SPROHSA173467	SPROHSA173467		91	false	false		SPROHSA173467		10.99	1.0000	0.9887	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA217228, SPROHSA217229, SPROHSA319839, SPROHSA380923
SPROHSA173568	SPROHSA173568	SPROHSA173568		47	false	false		SPROHSA173568		19.15	1.0000	0.9846	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA319669
SPROHSA173872	SPROHSA173872	SPROHSA173872		37	false	false		SPROHSA173872		24.32	1.0000	0.9744	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA173873, SPROHSA173874, SPROHSA214539, SPROHSA327837
SPROHSA174296	SPROHSA174296	SPROHSA174296		77	false	false		SPROHSA174296		14.29	1.0000	0.9777	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA212545, SPROHSA21799, SPROHSA38941
SPROHSA17509	SPROHSA17509	SPROHSA17509		86	false	false		SPROHSA17509		10.47	1.0000	0.9793	0.00144822592324	1	1	1	1	1	1	     0	     0	     0	8C(119.0041)		
SPROHSA175188	SPROHSA175188	SPROHSA175188		33	false	false		SPROHSA175188		27.27	1.0000	0.9770	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA38011, SPROHSA43631
SPROHSA175457	SPROHSA175457	SPROHSA175457		81	false	false		SPROHSA175457		11.11	1.0000	0.9896	0.00083194675541	1	0	1	3	0	3	     0	     0	     0	1M(15.9949), 4M(15.9949)		SPROHSA33032, SPROHSA33033, SPROHSA33034, SPROHSA33035, SPROHSA51685
SPROHSA175536	SPROHSA175536	SPROHSA175536		76	false	false		SPROHSA175536		19.74	1.0000	0.9981	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA192208, SPROHSA21786, SPROHSA257430, SPROHSA29837, SPROHSA309323, SPROHSA310014, SPROHSA321296, SPROHSA365608, SPROHSA72447, SPROHSA99998
SPROHSA175551	SPROHSA175551	SPROHSA175551		75	false	false		SPROHSA175551		17.33	1.0000	0.9986	0.00000000000000	3	0	3	3	0	3	     0	     0	     0			SPROHSA175552, SPROHSA175553, SPROHSA195397, SPROHSA240988, SPROHSA257821, SPROHSA257822, SPROHSA363292, SPROHSA363295
SPROHSA175557	SPROHSA175557	SPROHSA175557		45	false	false		SPROHSA175557		20.00	1.0000	0.9919	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA175558, SPROHSA175559, SPROHSA257984, SPROHSA257985, SPROHSA257986, SPROHSA384376, SPROHSA384377, SPROHSA384378
SPROHSA175970	SPROHSA175970	SPROHSA175970		89	false	false		SPROHSA175970		20.22	1.0000	0.9986	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA175971, SPROHSA251150
SPROHSA176084	SPROHSA176084	SPROHSA176084		58	false	false		SPROHSA176084		17.24	1.0000	0.9822	0.00144822592324	1	0	1	2	0	2	     0	     0	     0	3M(15.9949)		SPROHSA20080, SPROHSA269066, SPROHSA269067
SPROHSA176107	SPROHSA176107	SPROHSA176107		83	false	false		SPROHSA176107		12.05	1.0000	0.9620	0.00436205016358	1	0	1	1	0	1	     0	     0	     0			SPROHSA261894, SPROHSA275846, SPROHSA344063, SPROHSA389146, SPROHSA389147, SPROHSA78600, SPROHSA78601
SPROHSA1766	SPROHSA1766	SPROHSA1766		44	false	false		SPROHSA1766		27.27	1.0000	0.9979	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
SPROHSA177	SPROHSA177	SPROHSA177		75	false	false		SPROHSA177		12.00	1.0000	0.9700	0.00288184438040	2	0	2	2	0	2	     0	     0	     0			SPROHSA237109, SPROHSA299740, SPROHSA299741
SPROHSA177146	SPROHSA177146	SPROHSA177146		94	false	false		SPROHSA177146		11.70	1.0000	0.9955	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA210651, SPROHSA234071, SPROHSA234072, SPROHSA26650, SPROHSA81735, SPROHSA81736
SPROHSA177372	SPROHSA177372	SPROHSA177372		96	false	false		SPROHSA177372		9.38	1.0000	0.9876	0.00083194675541	1	1	1	1	1	1	     0	     0	     0			
SPROHSA1774	SPROHSA1774	SPROHSA1774		98	false	false		SPROHSA1774		9.18	1.0000	0.9894	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA251809
SPROHSA17815	SPROHSA17815	SPROHSA17815		98	false	false		SPROHSA17815		11.22	1.0000	0.9971	0.00000000000000	1	0	1	2	0	2	     0	     0	     0	3M(15.9949)		SPROHSA318256, SPROHSA318257, SPROHSA318258, SPROHSA35530, SPROHSA35531, SPROHSA36161, SPROHSA36162, SPROHSA36163, SPROHSA38056, SPROHSA38057, SPROHSA4656, SPROHSA4657, SPROHSA861
SPROHSA178440	SPROHSA178440	SPROHSA178440		35	false	false		SPROHSA178440		28.57	1.0000	0.9989	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA234135, SPROHSA29336, SPROHSA33084, SPROHSA345196, SPROHSA349318, SPROHSA373888, SPROHSA82213
SPROHSA178477	SPROHSA178477	SPROHSA178477		95	false	false		SPROHSA178477		23.16	1.0000	0.9918	0.00083194675541	2	1	2	2	1	2	     0	     0	     0			
SPROHSA178491	SPROHSA178491	SPROHSA178491		58	false	false		SPROHSA178491		25.86	1.0000	0.9990	0.00000000000000	2	0	2	6	0	6	     0	     0	     0	15M(15.9949)		SPROHSA178492, SPROHSA178493, SPROHSA381671
SPROHSA179428	SPROHSA179428	SPROHSA179428		84	false	false		SPROHSA179428		14.29	1.0000	0.9989	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA261923
SPROHSA180839	SPROHSA180839	SPROHSA180839		100	false	false		SPROHSA180839		18.00	1.0000	0.9932	0.00000000000000	2	0	2	2	0	2	     0	     0	     0	7C(119.0041)		SPROHSA180840, SPROHSA180841
SPROHSA182231	SPROHSA182231	SPROHSA182231		63	false	false		SPROHSA182231		14.29	1.0000	0.9944	0.00000000000000	1	0	1	2	0	2	     0	     0	     0	3M(15.9949)		SPROHSA191965, SPROHSA20296, SPROHSA252566, SPROHSA264713, SPROHSA330628, SPROHSA344353, SPROHSA34680, SPROHSA9984
SPROHSA182308	SPROHSA182308	SPROHSA182308		65	false	false		SPROHSA182308		30.77	1.0000	0.9987	0.00000000000000	2	2	2	5	5	5	     0	     0	     0			
SPROHSA182309	SPROHSA182309	SPROHSA182309		98	false	false		SPROHSA182309		12.24	1.0000	0.9950	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA243619
SPROHSA182461	SPROHSA182461	SPROHSA182461		58	false	false		SPROHSA182461		41.38	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0	N-term(42.0106)		
SPROHSA182708	SPROHSA182708	SPROHSA182708		26	false	false		SPROHSA182708		38.46	1.0000	0.9968	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA9792
SPROHSA182802	SPROHSA182802	SPROHSA182802		97	false	false		SPROHSA182802		10.31	1.0000	0.9816	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA188786, SPROHSA213173
SPROHSA183118	SPROHSA183118	SPROHSA183118		41	false	false		SPROHSA183118		29.27	1.0000	0.9977	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA197624, SPROHSA197625, SPROHSA197626, SPROHSA197627, SPROHSA293079, SPROHSA74558, SPROHSA74559, SPROHSA74560, SPROHSA74561, SPROHSA74562, SPROHSA74563, SPROHSA74564, SPROHSA74565, SPROHSA77779, SPROHSA9262
SPROHSA183572	SPROHSA183572	SPROHSA183572		29	false	false		SPROHSA183572		31.03	1.0000	0.9868	0.00083194675541	1	0	1	2	0	2	     0	     0	     0	7M(15.9949)		SPROHSA212244
SPROHSA183888	SPROHSA183888	SPROHSA183888		58	false	false		SPROHSA183888		36.21	1.0000	0.9956	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA183889, SPROHSA21911, SPROHSA277268, SPROHSA277269, SPROHSA290444, SPROHSA290445, SPROHSA293381, SPROHSA321740, SPROHSA338336, SPROHSA379829
SPROHSA18441	SPROHSA18441	SPROHSA18441		73	false	false		SPROHSA18441		13.70	1.0000	0.9830	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA18442, SPROHSA18443, SPROHSA184740, SPROHSA184741, SPROHSA184742, SPROHSA211007, SPROHSA211008, SPROHSA253402, SPROHSA253403, SPROHSA253404, SPROHSA253405, SPROHSA253406, SPROHSA281141, SPROHSA281142, SPROHSA326184, SPROHSA326185, SPROHSA326186, SPROHSA377614, SPROHSA377615, SPROHSA377616, SPROHSA390993, SPROHSA74123, SPROHSA74124, SPROHSA74125, SPROHSA74126, SPROHSA74127
SPROHSA18513	SPROHSA18513	SPROHSA18513		99	false	false		SPROHSA18513		39.39	1.0000	0.9963	0.00000000000000	5	0	5	6	0	6	     0	     0	     0	9M(15.9949)		SPROHSA18514, SPROHSA18515, SPROHSA18583, SPROHSA19105, SPROHSA19106, SPROHSA19107, SPROHSA19568, SPROHSA3889, SPROHSA3890
SPROHSA185338	SPROHSA185338	SPROHSA185338		65	false	false		SPROHSA185338		18.46	1.0000	0.9922	0.00083194675541	1	1	1	1	1	1	     0	     0	     0			
SPROHSA185544	SPROHSA185544	SPROHSA185544		73	false	false		SPROHSA185544		27.40	1.0000	0.9889	0.00083194675541	2	0	2	3	0	3	     0	     0	     0			SPROHSA185545, SPROHSA185546, SPROHSA240944, SPROHSA28000, SPROHSA287952, SPROHSA293551, SPROHSA297334, SPROHSA297335, SPROHSA297336, SPROHSA298007, SPROHSA309588, SPROHSA309589, SPROHSA64833
SPROHSA186279	SPROHSA186279	SPROHSA186279		12	false	false		SPROHSA186279		91.67	1.0000	0.9982	0.00000000000000	1	0	1	5	0	5	     0	     0	     0	3M(15.9949)		SPROHSA315714
SPROHSA186582	SPROHSA186582	SPROHSA186582		93	false	false		SPROHSA186582		11.83	1.0000	0.9984	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
SPROHSA186847	SPROHSA186847	SPROHSA186847		52	false	false		SPROHSA186847		25.00	1.0000	0.9791	0.00144822592324	1	1	1	1	1	1	     0	     0	     0			
SPROHSA187050	SPROHSA187050	SPROHSA187050		37	false	false		SPROHSA187050		27.03	1.0000	0.9983	0.00000000000000	2	0	2	4	0	4	     0	     0	     0			SPROHSA334537, SPROHSA383188, SPROHSA390321, SPROHSA56647, SPROHSA97672
SPROHSA187187	SPROHSA187187	SPROHSA187187		92	false	false		SPROHSA187187		10.87	1.0000	0.9798	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA209931, SPROHSA240747, SPROHSA284123, SPROHSA346938
SPROHSA187839	SPROHSA187839	SPROHSA187839		44	false	false		SPROHSA187839		25.00	1.0000	0.9989	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA361656
SPROHSA187847	SPROHSA187847	SPROHSA187847		59	false	false		SPROHSA187847		15.25	1.0000	0.9945	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	1Q(-17.0265)		SPROHSA233445, SPROHSA320417, SPROHSA320418, SPROHSA88084, SPROHSA88085
SPROHSA189060	SPROHSA189060	SPROHSA189060		93	false	false		SPROHSA189060		22.58	1.0000	0.9901	0.00083194675541	4	0	4	5	0	5	     0	     0	     0	1C(119.0041)		SPROHSA350452
SPROHSA189081	SPROHSA189081	SPROHSA189081		66	false	false		SPROHSA189081		13.64	1.0000	0.9895	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA294057, SPROHSA341382
SPROHSA189401	SPROHSA189401	SPROHSA189401		72	false	false		SPROHSA189401		26.39	1.0000	0.9986	0.00000000000000	2	0	2	3	0	3	     0	     0	     0	1Q(-17.0265)		SPROHSA189402, SPROHSA31520, SPROHSA32409, SPROHSA348734
SPROHSA189429	SPROHSA189429	SPROHSA189429		71	false	false		SPROHSA189429		26.76	1.0000	0.9910	0.00083194675541	2	2	2	2	2	2	     0	     0	     0			
SPROHSA189612	SPROHSA189612	SPROHSA189612		85	false	false		SPROHSA189612		15.29	1.0000	0.9896	0.00083194675541	2	0	2	2	0	2	     0	     0	     0			SPROHSA367611, SPROHSA367612, SPROHSA373431, SPROHSA373432
SPROHSA189807	SPROHSA189807	SPROHSA189807		59	false	false		SPROHSA189807		32.20	1.0000	0.9944	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA5173
SPROHSA190226	SPROHSA190226	SPROHSA190226		34	false	false		SPROHSA190226		52.94	1.0000	0.9808	0.00144822592324	2	2	2	2	2	2	     0	     0	     0			
SPROHSA190434	SPROHSA190434	SPROHSA190434		90	false	false		SPROHSA190434		18.89	1.0000	0.9906	0.00083194675541	2	0	2	3	0	3	     0	     0	     0			
SPROHSA190573	SPROHSA190573	SPROHSA190573		36	false	false		SPROHSA190573		27.78	1.0000	0.9947	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA363784, SPROHSA368404
SPROHSA190582	SPROHSA190582	SPROHSA190582		96	false	false		SPROHSA190582		9.38	1.0000	0.9612	0.00471698113208	1	0	1	1	0	1	     0	     0	     0			SPROHSA243555
SPROHSA190745	SPROHSA190745	SPROHSA190745		95	false	false		SPROHSA190745		11.58	1.0000	0.9907	0.00083194675541	2	0	2	2	0	2	     0	     0	     0			SPROHSA285177, SPROHSA326356, SPROHSA387087, SPROHSA43435, SPROHSA85291
SPROHSA190771	SPROHSA190771	SPROHSA190771		96	false	false		SPROHSA190771		22.92	1.0000	0.9979	0.00000000000000	3	0	3	3	0	3	     0	     0	     0			SPROHSA32101
SPROHSA191408	SPROHSA191408	SPROHSA191408		30	false	false		SPROHSA191408		30.00	1.0000	0.9902	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA254311, SPROHSA382891
SPROHSA19179	SPROHSA19179	SPROHSA19179		84	false	false		SPROHSA19179		16.67	1.0000	0.9579	0.00509164969450	2	0	2	2	0	2	     0	     0	     0			SPROHSA209198, SPROHSA209199, SPROHSA21049, SPROHSA264159, SPROHSA265025, SPROHSA275768, SPROHSA283753, SPROHSA296016, SPROHSA329085, SPROHSA338359, SPROHSA349289, SPROHSA354746, SPROHSA361301
SPROHSA191991	SPROHSA191991	SPROHSA191991		65	false	false		SPROHSA191991		29.23	1.0000	0.9932	0.00000000000000	2	0	2	4	0	4	     0	     0	     0	5M(15.9949)		SPROHSA239991, SPROHSA33225
SPROHSA191992	SPROHSA191992	SPROHSA191992		78	false	false		SPROHSA191992		34.62	1.0000	0.9930	0.00083194675541	3	0	2	4	0	2	     0	     0	     0			SPROHSA191993, SPROHSA239992, SPROHSA239993, SPROHSA239994, SPROHSA33226, SPROHSA33227, SPROHSA33228, SPROHSA47585, SPROHSA47586, SPROHSA47587
SPROHSA192286	SPROHSA192286	SPROHSA192286		76	false	false		SPROHSA192286		23.68	1.0000	0.9968	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	1Q(-17.0265)		SPROHSA243916, SPROHSA246701, SPROHSA246702, SPROHSA257111, SPROHSA257112, SPROHSA349372, SPROHSA56999, SPROHSA92496, SPROHSA92497
SPROHSA192545	SPROHSA192545	SPROHSA192545		58	false	false		SPROHSA192545		15.52	1.0000	0.9934	0.00000000000000	1	0	1	4	0	4	     0	     0	     0			SPROHSA236317, SPROHSA274842, SPROHSA359303, SPROHSA376618
SPROHSA193058	SPROHSA193058	SPROHSA193058		92	false	false		SPROHSA193058		20.65	1.0000	0.9990	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			
SPROHSA193098	SPROHSA193098	SPROHSA193098		20	false	false		SPROHSA193098		85.00	1.0000	0.9973	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA193643	SPROHSA193643	SPROHSA193643		62	false	false		SPROHSA193643		24.19	1.0000	0.9988	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA24647, SPROHSA32035, SPROHSA57489
SPROHSA194360	SPROHSA194360	SPROHSA194360		94	false	false		SPROHSA194360		34.04	1.0000	0.9986	0.00000000000000	6	0	6	10	0	10	     0	     0	     0	5M(15.9949)		
SPROHSA194676	SPROHSA194676	SPROHSA194676		62	false	false		SPROHSA194676		35.48	1.0000	0.9971	0.00000000000000	3	0	3	3	0	3	     0	     0	     0			
SPROHSA19487	SPROHSA19487	SPROHSA19487		85	false	false		SPROHSA19487		34.12	1.0000	0.9987	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA250100, SPROHSA287318, SPROHSA45318
SPROHSA196036	SPROHSA196036	SPROHSA196036		76	false	false		SPROHSA196036		15.79	1.0000	0.9981	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA32658
SPROHSA196049	SPROHSA196049	SPROHSA196049		99	false	false		SPROHSA196049		11.11	1.0000	0.9972	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA44030, SPROHSA5235, SPROHSA54666, SPROHSA7864
SPROHSA196107	SPROHSA196107	SPROHSA196107		63	false	false		SPROHSA196107		14.29	1.0000	0.9865	0.00083194675541	1	1	1	2	2	2	     0	     0	     0	7M(15.9949)		
SPROHSA19618	SPROHSA19618	SPROHSA19618		90	false	false		SPROHSA19618		11.11	1.0000	0.9987	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA233069, SPROHSA258260, SPROHSA328317
SPROHSA196304	SPROHSA196304	SPROHSA196304		78	false	false		SPROHSA196304		12.82	1.0000	0.9919	0.00083194675541	1	0	1	4	0	4	     0	     0	     0			SPROHSA196305, SPROHSA201302, SPROHSA201303, SPROHSA201304, SPROHSA203231, SPROHSA205041, SPROHSA223111, SPROHSA225481, SPROHSA24922, SPROHSA24923, SPROHSA250316, SPROHSA250317, SPROHSA383704, SPROHSA383705, SPROHSA392405
SPROHSA196380	SPROHSA196380	SPROHSA196380		17	false	false		SPROHSA196380		64.71	1.0000	0.9947	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	1Q(-17.0265)		SPROHSA307467
SPROHSA196477	SPROHSA196477	SPROHSA196477		88	false	false		SPROHSA196477		28.41	1.0000	0.9990	0.00000000000000	8	8	8	11	11	11	     0	     0	     0	N-term(42.0106)		
SPROHSA196653	SPROHSA196653	SPROHSA196653		70	false	false		SPROHSA196653		15.71	1.0000	0.9703	0.00288184438040	2	2	2	2	2	2	     0	     0	     0			
SPROHSA197228	SPROHSA197228	SPROHSA197228		73	false	false		SPROHSA197228		12.33	1.0000	0.9956	0.00000000000000	1	1	1	2	2	2	     0	     0	     0	7C(119.0041)		
SPROHSA197262	SPROHSA197262	SPROHSA197262		42	false	false		SPROHSA197262		21.43	1.0000	0.9855	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA311417, SPROHSA91699
SPROHSA197317	SPROHSA197317	SPROHSA197317		57	false	false		SPROHSA197317		17.54	1.0000	0.9846	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA197318, SPROHSA311058, SPROHSA311059, SPROHSA326389, SPROHSA326439, SPROHSA349693, SPROHSA349694, SPROHSA59890, SPROHSA82151, SPROHSA82152, SPROHSA88142, SPROHSA92508
SPROHSA197444	SPROHSA197444	SPROHSA197444		32	false	false		SPROHSA197444		28.12	1.0000	0.9759	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			
SPROHSA198015	SPROHSA198015	SPROHSA198015		93	false	false		SPROHSA198015		9.68	1.0000	0.9942	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA263556, SPROHSA30899
SPROHSA19876	SPROHSA19876	SPROHSA19876		97	false	false		SPROHSA19876		9.28	1.0000	0.9703	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			
SPROHSA199270	SPROHSA199270	SPROHSA199270		53	false	false		SPROHSA199270		24.53	1.0000	0.9586	0.00471698113208	2	0	2	2	0	2	     0	     0	     0			SPROHSA265928, SPROHSA323281, SPROHSA332546
SPROHSA199403	SPROHSA199403	SPROHSA199403		12	false	false		SPROHSA199403		83.33	1.0000	0.9729	0.00288184438040	1	1	1	1	1	1	     0	     0	     0			
SPROHSA199509	SPROHSA199509	SPROHSA199509		93	false	false		SPROHSA199509		10.75	1.0000	0.9881	0.00083194675541	1	1	1	1	1	1	     0	     0	     0			
SPROHSA199734	SPROHSA199734	SPROHSA199734		53	false	false		SPROHSA199734		45.28	1.0000	0.9856	0.00083194675541	3	0	1	7	0	2	     0	     0	     0			SPROHSA249486
SPROHSA200144	SPROHSA200144	SPROHSA200144		76	false	false		SPROHSA200144		27.63	1.0000	0.9857	0.00083194675541	2	0	2	2	0	2	     0	     0	     0			
SPROHSA201447	SPROHSA201447	SPROHSA201447		87	false	false		SPROHSA201447		12.64	1.0000	0.9977	0.00000000000000	1	0	1	3	0	3	     0	     0	     0	11M(15.9949)		SPROHSA40343
SPROHSA201800	SPROHSA201800	SPROHSA201800		99	false	false		SPROHSA201800		9.09	1.0000	0.9791	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA21207, SPROHSA225824
SPROHSA202006	SPROHSA202006	SPROHSA202006		93	false	false		SPROHSA202006		20.43	1.0000	0.9804	0.00144822592324	2	1	2	2	1	2	     0	     0	     0			
SPROHSA202825	SPROHSA202825	SPROHSA202825		69	false	false		SPROHSA202825		34.78	1.0000	0.9989	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			
SPROHSA20298	SPROHSA20298	SPROHSA20298		76	false	false		SPROHSA20298		36.84	1.0000	0.9896	0.00083194675541	3	0	3	4	0	4	     0	     0	     0			SPROHSA28085, SPROHSA283244, SPROHSA315521, SPROHSA63046, SPROHSA97709
SPROHSA203354	SPROHSA203354	SPROHSA203354		74	false	false		SPROHSA203354		14.86	1.0000	0.9861	0.00083194675541	2	0	2	2	0	2	     0	     0	     0			SPROHSA203355, SPROHSA251689, SPROHSA312455, SPROHSA87886
SPROHSA203488	SPROHSA203488	SPROHSA203488		78	false	false		SPROHSA203488		11.54	1.0000	0.9987	0.00000000000000	1	0	1	2	0	2	     0	     0	     0	1Q(-17.0265)		SPROHSA283065, SPROHSA286943, SPROHSA292568, SPROHSA301725, SPROHSA308436, SPROHSA321693
SPROHSA203808	SPROHSA203808	SPROHSA203808		59	false	false		SPROHSA203808		16.95	1.0000	0.9986	0.00000000000000	3	0	3	4	0	4	     0	     0	     0			SPROHSA220724, SPROHSA235026, SPROHSA372444, SPROHSA93117
SPROHSA20476	SPROHSA20476	SPROHSA20476		98	false	false		SPROHSA20476		21.43	1.0000	0.9929	0.00083194675541	4	0	1	7	0	3	     0	     0	     0			SPROHSA27789, SPROHSA3961
SPROHSA20517	SPROHSA20517	SPROHSA20517		96	false	false		SPROHSA20517		10.42	1.0000	0.9666	0.00288184438040	1	0	1	1	0	1	     0	     0	     0	4M(15.9949)		
SPROHSA20536	SPROHSA20536	SPROHSA20536		96	false	false		SPROHSA20536		21.88	1.0000	0.9985	0.00000000000000	4	0	1	5	0	1	     0	     0	     0			SPROHSA3965
SPROHSA20570	SPROHSA20570	SPROHSA20570		95	false	false		SPROHSA20570		31.58	1.0000	0.9989	0.00000000000000	6	0	6	6	0	6	     0	     0	     0			SPROHSA230536
