Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
SPROHSA125783	SPROHSA125783	SPROHSA125783		91	false	false		SPROHSA125783		9.89	1.0000	0.9962	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	1Q(-17.0265)		SPROHSA158934, SPROHSA158935, SPROHSA388068, SPROHSA388069
SPROHSA125880	SPROHSA125880	SPROHSA125880		25	false	false		SPROHSA125880		36.00	1.0000	0.9899	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA338978
SPROHSA126109	SPROHSA126109	SPROHSA126109		72	false	false		SPROHSA126109		12.50	1.0000	0.9962	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA319070, SPROHSA391657
SPROHSA126259	SPROHSA126259	SPROHSA126259		70	false	false		SPROHSA126259		14.29	1.0000	0.9971	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA126260
SPROHSA126815	SPROHSA126815	SPROHSA126815		72	false	false		SPROHSA126815		12.50	1.0000	0.9650	0.00395927601810	1	0	1	1	0	1	     0	     0	     0			SPROHSA129016, SPROHSA157930, SPROHSA233973, SPROHSA302921, SPROHSA353850, SPROHSA4108, SPROHSA82171
SPROHSA126910	SPROHSA126910	SPROHSA126910		88	false	false		SPROHSA126910		14.77	1.0000	0.9928	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA18368, SPROHSA18369, SPROHSA240080, SPROHSA264473, SPROHSA274816, SPROHSA274817, SPROHSA3229, SPROHSA4112, SPROHSA4113
SPROHSA127422	SPROHSA127422	SPROHSA127422		87	false	false		SPROHSA127422		25.29	1.0000	0.9849	0.00083194675541	3	0	3	3	0	3	     0	     0	     0			SPROHSA59362
SPROHSA127508	SPROHSA127508	SPROHSA127508		81	false	false		SPROHSA127508		16.05	1.0000	0.9988	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA32727
SPROHSA127536	SPROHSA127536	SPROHSA127536		96	false	false		SPROHSA127536		9.38	1.0000	0.9910	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA127537, SPROHSA187586, SPROHSA22627, SPROHSA251448, SPROHSA251449, SPROHSA264498, SPROHSA28032, SPROHSA31965, SPROHSA31966, SPROHSA32173, SPROHSA4315, SPROHSA62700, SPROHSA86708
SPROHSA127629	SPROHSA127629	SPROHSA127629		76	false	false		SPROHSA127629		51.32	1.0000	0.9776	0.00288184438040	3	0	1	5	0	1	     0	     0	     0			SPROHSA127630, SPROHSA127631, SPROHSA189567, SPROHSA189568, SPROHSA217988, SPROHSA217989, SPROHSA217990, SPROHSA32259, SPROHSA32260, SPROHSA32261
SPROHSA12818	SPROHSA12818	SPROHSA12818		11	false	false		SPROHSA12818		100.00	1.0000	0.9985	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA141538, SPROHSA165486, SPROHSA16551, SPROHSA284004, SPROHSA320488, SPROHSA329273, SPROHSA43285
SPROHSA12837	SPROHSA12837	SPROHSA12837		90	false	false		SPROHSA12837		11.11	1.0000	0.9940	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA145334, SPROHSA145335, SPROHSA15132, SPROHSA15133, SPROHSA15134, SPROHSA18063, SPROHSA182258, SPROHSA205488, SPROHSA205489, SPROHSA227941, SPROHSA300600, SPROHSA32352, SPROHSA32368, SPROHSA32369, SPROHSA347387, SPROHSA347388, SPROHSA355689, SPROHSA355690, SPROHSA370908, SPROHSA4128, SPROHSA4130, SPROHSA91185, SPROHSA92053
SPROHSA128586	SPROHSA128586	SPROHSA128586		76	false	false		SPROHSA128586		15.79	1.0000	0.9876	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA140103, SPROHSA1644, SPROHSA217405, SPROHSA260911, SPROHSA288692, SPROHSA293823, SPROHSA359380
SPROHSA129074	SPROHSA129074	SPROHSA129074		69	false	false		SPROHSA129074		15.94	1.0000	0.9963	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA178119, SPROHSA191613, SPROHSA191614, SPROHSA191615, SPROHSA203638, SPROHSA329642, SPROHSA329643, SPROHSA336400, SPROHSA336401, SPROHSA356634
SPROHSA129187	SPROHSA129187	SPROHSA129187		98	false	false		SPROHSA129187		9.18	1.0000	0.9932	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA203322, SPROHSA255933, SPROHSA294451, SPROHSA50912, SPROHSA88210
SPROHSA129594	SPROHSA129594	SPROHSA129594		71	false	false		SPROHSA129594		12.68	1.0000	0.9958	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA244518, SPROHSA265385
SPROHSA129879	SPROHSA129879	SPROHSA129879		64	false	false		SPROHSA129879		17.19	1.0000	0.9973	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA190256, SPROHSA209959, SPROHSA347718
SPROHSA129923	SPROHSA129923	SPROHSA129923		96	false	false		SPROHSA129923		11.46	1.0000	0.9953	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA209437, SPROHSA209438, SPROHSA209439, SPROHSA209440, SPROHSA209441, SPROHSA209442, SPROHSA334941, SPROHSA334942, SPROHSA334943, SPROHSA334944, SPROHSA334945, SPROHSA334946, SPROHSA353376
SPROHSA1301	SPROHSA1301	SPROHSA1301		51	false	false		SPROHSA1301		19.61	1.0000	0.9971	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA188950, SPROHSA197582, SPROHSA2055, SPROHSA254954
SPROHSA130120	SPROHSA130120	SPROHSA130120		91	false	false		SPROHSA130120		9.89	1.0000	0.9886	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA207187, SPROHSA353323
SPROHSA130173	SPROHSA130173	SPROHSA130173		97	false	false		SPROHSA130173		9.28	1.0000	0.9931	0.00083194675541	1	0	1	3	0	3	     0	     0	     0			SPROHSA181591, SPROHSA256355
SPROHSA130323	SPROHSA130323	SPROHSA130323		74	false	false		SPROHSA130323		16.22	1.0000	0.9969	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA15742, SPROHSA193902, SPROHSA265577, SPROHSA273944, SPROHSA73250
SPROHSA130329	SPROHSA130329	SPROHSA130329		86	false	false		SPROHSA130329		10.47	1.0000	0.9839	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA131186, SPROHSA282127
SPROHSA131197	SPROHSA131197	SPROHSA131197		99	false	false		SPROHSA131197		11.11	1.0000	0.9962	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
SPROHSA131224	SPROHSA131224	SPROHSA131224		51	false	false		SPROHSA131224		21.57	1.0000	0.9957	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA317364
SPROHSA131705	SPROHSA131705	SPROHSA131705		81	false	false		SPROHSA131705		12.35	1.0000	0.9975	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA195009, SPROHSA229228, SPROHSA354478
SPROHSA132232	SPROHSA132232	SPROHSA132232		95	false	false		SPROHSA132232		12.63	1.0000	0.9981	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA144145, SPROHSA195446, SPROHSA195447, SPROHSA227106, SPROHSA261675, SPROHSA261676, SPROHSA292653, SPROHSA305591, SPROHSA305592, SPROHSA330212, SPROHSA341922, SPROHSA341923
SPROHSA134350	SPROHSA134350	SPROHSA134350		47	false	false		SPROHSA134350		40.43	1.0000	0.9945	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
SPROHSA134493	SPROHSA134493	SPROHSA134493		73	false	false		SPROHSA134493		13.70	1.0000	0.9985	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA150281, SPROHSA150282, SPROHSA212075, SPROHSA212078, SPROHSA24487, SPROHSA250433, SPROHSA288492, SPROHSA318293, SPROHSA379163, SPROHSA379174
SPROHSA134674	SPROHSA134674	SPROHSA134674		80	false	false		SPROHSA134674		11.25	1.0000	0.9931	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA134675, SPROHSA140412, SPROHSA140413, SPROHSA240597, SPROHSA240598, SPROHSA240599, SPROHSA315628, SPROHSA315629, SPROHSA315630, SPROHSA33816, SPROHSA33817, SPROHSA33818
SPROHSA13482	SPROHSA13482	SPROHSA13482		57	false	false		SPROHSA13482		38.60	1.0000	0.9987	0.00000000000000	5	0	5	9	0	9	     0	     0	     0	1Q(-17.0265)		SPROHSA206253, SPROHSA206254
SPROHSA134963	SPROHSA134963	SPROHSA134963		71	false	false		SPROHSA134963		12.68	1.0000	0.9966	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA354609
SPROHSA134992	SPROHSA134992	SPROHSA134992		98	false	false		SPROHSA134992		19.39	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA363483
SPROHSA13510	SPROHSA13510	SPROHSA13510		70	false	false		SPROHSA13510		27.14	1.0000	0.9990	0.00000000000000	3	0	3	6	0	6	     0	     0	     0	1M(15.9949)		SPROHSA209316
SPROHSA135366	SPROHSA135366	SPROHSA135366		42	false	false		SPROHSA135366		26.19	1.0000	0.9977	0.00000000000000	2	0	2	5	0	5	     0	     0	     0	8M(15.9949)		SPROHSA338908
SPROHSA13672	SPROHSA13672	SPROHSA13672		85	false	false		SPROHSA13672		11.76	1.0000	0.9964	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA137509, SPROHSA137510, SPROHSA13844, SPROHSA13845, SPROHSA5696
SPROHSA137258	SPROHSA137258	SPROHSA137258		91	false	false		SPROHSA137258		9.89	1.0000	0.9816	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA232135
SPROHSA137519	SPROHSA137519	SPROHSA137519		73	false	false		SPROHSA137519		13.70	1.0000	0.9975	0.00000000000000	1	0	1	4	0	4	     0	     0	     0			SPROHSA148163, SPROHSA15224, SPROHSA168669, SPROHSA208134, SPROHSA254285, SPROHSA278726, SPROHSA341454
SPROHSA138537	SPROHSA138537	SPROHSA138537		79	false	false		SPROHSA138537		16.46	1.0000	0.9948	0.00000000000000	1	1	1	3	3	3	     0	     0	     0	9M(15.9949)		
SPROHSA138689	SPROHSA138689	SPROHSA138689		86	false	false		SPROHSA138689		11.63	1.0000	0.9914	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA144932, SPROHSA214600, SPROHSA370666
SPROHSA13892	SPROHSA13892	SPROHSA13892		64	false	false		SPROHSA13892		17.19	1.0000	0.9987	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA235465, SPROHSA239084, SPROHSA345138, SPROHSA378803, SPROHSA57128
SPROHSA139134	SPROHSA139134	SPROHSA139134		96	false	false		SPROHSA139134		9.38	1.0000	0.9934	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA203698, SPROHSA77240
SPROHSA140023	SPROHSA140023	SPROHSA140023		98	false	false		SPROHSA140023		9.18	1.0000	0.9451	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA158344
SPROHSA140318	SPROHSA140318	SPROHSA140318		70	false	false		SPROHSA140318		30.00	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA22641, SPROHSA23495, SPROHSA4154
SPROHSA140623	SPROHSA140623	SPROHSA140623		10	false	false		SPROHSA140623		90.00	1.0000	0.9941	0.00000000000000	1	0	1	1	0	1	     0	     0	     0	8C(119.0041)		SPROHSA170563, SPROHSA244839, SPROHSA247843, SPROHSA317296, SPROHSA358990, SPROHSA380308, SPROHSA389536
SPROHSA14090	SPROHSA14090	SPROHSA14090		93	false	false		SPROHSA14090		10.75	1.0000	0.9808	0.00144822592324	1	0	1	1	0	1	     0	     0	     0			SPROHSA14091, SPROHSA143362, SPROHSA143363, SPROHSA229740, SPROHSA229741, SPROHSA249440, SPROHSA34602, SPROHSA34603, SPROHSA3733, SPROHSA3734, SPROHSA42670, SPROHSA42671, SPROHSA8491, SPROHSA8492, contam_sp|P99999|CYC_HUMAN
SPROHSA143072	SPROHSA143072	SPROHSA143072		44	false	false		SPROHSA143072		25.00	1.0000	0.9943	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA148262, SPROHSA310799, SPROHSA344903
SPROHSA144201	SPROHSA144201	SPROHSA144201		63	false	false		SPROHSA144201		14.29	1.0000	0.9987	0.00000000000000	1	0	1	4	0	4	     0	     0	     0	4M(15.9949)		SPROHSA260174, SPROHSA319082, SPROHSA93424
SPROHSA144351	SPROHSA144351	SPROHSA144351		95	false	false		SPROHSA144351		10.53	1.0000	0.9964	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA144352, SPROHSA362967, SPROHSA362968
SPROHSA144664	SPROHSA144664	SPROHSA144664		96	false	false		SPROHSA144664		9.38	1.0000	0.9940	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA146217, SPROHSA195410, SPROHSA208955, SPROHSA237791, SPROHSA248393, SPROHSA295249, SPROHSA330515, SPROHSA345710, SPROHSA377431, SPROHSA47812
SPROHSA145041	SPROHSA145041	SPROHSA145041		41	false	false		SPROHSA145041		26.83	1.0000	0.9939	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA226740, SPROHSA254960, SPROHSA26733
SPROHSA145693	SPROHSA145693	SPROHSA145693		46	false	false		SPROHSA145693		21.74	1.0000	0.9955	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA145694, SPROHSA345713, SPROHSA345714
SPROHSA14596	SPROHSA14596	SPROHSA14596		46	false	false		SPROHSA14596		19.57	1.0000	0.9967	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA157346, SPROHSA178908, SPROHSA192102, SPROHSA195974, SPROHSA209140, SPROHSA262038, SPROHSA328009, SPROHSA330509, SPROHSA386371, SPROHSA72420
SPROHSA146	SPROHSA146	SPROHSA146		86	false	false		SPROHSA146		10.47	1.0000	0.9970	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA163963, SPROHSA200715, SPROHSA20990, SPROHSA21169, SPROHSA217897, SPROHSA22813, SPROHSA250651, SPROHSA25968, SPROHSA2627, SPROHSA282697, SPROHSA300291, SPROHSA3019, SPROHSA4234, SPROHSA46571, SPROHSA64161
SPROHSA146003	SPROHSA146003	SPROHSA146003		69	false	false		SPROHSA146003		14.49	1.0000	0.9956	0.00000000000000	1	0	1	8	0	8	     0	     0	     0			SPROHSA146004, SPROHSA146005
SPROHSA146801	SPROHSA146801	SPROHSA146801		89	false	false		SPROHSA146801		10.11	1.0000	0.9714	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA165674, SPROHSA173463, SPROHSA25776, SPROHSA3416, SPROHSA363315, SPROHSA366747, SPROHSA368383, SPROHSA390915, SPROHSA390916, SPROHSA39141, SPROHSA39572, SPROHSA39573, SPROHSA5606, SPROHSA77003, SPROHSA8299
SPROHSA14735	SPROHSA14735	SPROHSA14735		99	false	false		SPROHSA14735		9.09	1.0000	0.9780	0.00214745884037	1	0	1	1	0	1	     0	     0	     0			SPROHSA310606, SPROHSA653, SPROHSA6540
SPROHSA148310	SPROHSA148310	SPROHSA148310		97	false	false		SPROHSA148310		17.53	1.0000	0.9989	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			
SPROHSA148609	SPROHSA148609	SPROHSA148609		75	false	false		SPROHSA148609		12.00	1.0000	0.9922	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA235655, SPROHSA278318, SPROHSA345602, SPROHSA52096
SPROHSA148724	SPROHSA148724	SPROHSA148724		44	false	false		SPROHSA148724		20.45	1.0000	0.9965	0.00000000000000	1	0	1	3	0	3	     0	     0	     0	1Q(-17.0265)		SPROHSA265682, SPROHSA280516, SPROHSA383531, SPROHSA55799, SPROHSA82014
SPROHSA148742	SPROHSA148742	SPROHSA148742		50	false	false		SPROHSA148742		22.00	1.0000	0.9978	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA148743, SPROHSA274083, SPROHSA382938, SPROHSA382939
SPROHSA149048	SPROHSA149048	SPROHSA149048		23	false	false		SPROHSA149048		47.83	1.0000	0.9956	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA47093, SPROHSA77874
SPROHSA149285	SPROHSA149285	SPROHSA149285		75	false	false		SPROHSA149285		12.00	1.0000	0.9982	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA20910, SPROHSA26063, SPROHSA40262
SPROHSA150055	SPROHSA150055	SPROHSA150055		82	false	false		SPROHSA150055		12.20	1.0000	0.9781	0.00214745884037	2	1	2	2	1	2	     0	     0	     0			
SPROHSA150516	SPROHSA150516	SPROHSA150516		94	false	false		SPROHSA150516		12.77	1.0000	0.9946	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA228660, SPROHSA32497
SPROHSA151143	SPROHSA151143	SPROHSA151143		55	false	false		SPROHSA151143		16.36	1.0000	0.9904	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA177614, SPROHSA266338, SPROHSA279089, SPROHSA308140, SPROHSA330876, SPROHSA330877, SPROHSA362942, SPROHSA58021, SPROHSA97013
SPROHSA151288	SPROHSA151288	SPROHSA151288		45	false	false		SPROHSA151288		20.00	1.0000	0.9884	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA275440, SPROHSA325282, SPROHSA326246, SPROHSA79653, SPROHSA85601
SPROHSA15210	SPROHSA15210	SPROHSA15210		90	false	false		SPROHSA15210		10.00	1.0000	0.9875	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA153008, SPROHSA59783, SPROHSA83013
SPROHSA152439	SPROHSA152439	SPROHSA152439		52	false	false		SPROHSA152439		26.92	1.0000	0.9980	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			
SPROHSA153844	SPROHSA153844	SPROHSA153844		86	false	false		SPROHSA153844		10.47	1.0000	0.9898	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA227684, SPROHSA228099, SPROHSA251759, SPROHSA319000, SPROHSA344004, SPROHSA63171, SPROHSA67063
SPROHSA153868	SPROHSA153868	SPROHSA153868		45	false	false		SPROHSA153868		24.44	1.0000	0.9987	0.00000000000000	2	0	2	4	0	4	     0	     0	     0			SPROHSA3528, SPROHSA44914, SPROHSA64460, SPROHSA67503, SPROHSA80288, SPROHSA92695
SPROHSA154784	SPROHSA154784	SPROHSA154784		67	false	false		SPROHSA154784		13.43	1.0000	0.9447	0.00979477611940	1	0	1	1	0	1	     0	     0	     0			SPROHSA170843, SPROHSA170844
SPROHSA154901	SPROHSA154901	SPROHSA154901		54	false	false		SPROHSA154901		18.52	1.0000	0.9919	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA88031
SPROHSA15539	SPROHSA15539	SPROHSA15539		73	false	false		SPROHSA15539		15.07	1.0000	0.9980	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA207861, SPROHSA8018
SPROHSA155485	SPROHSA155485	SPROHSA155485		19	false	false		SPROHSA155485		68.42	1.0000	0.9984	0.00000000000000	2	1	2	4	2	4	     0	     0	     0			
SPROHSA155954	SPROHSA155954	SPROHSA155954		91	false	false		SPROHSA155954		23.08	1.0000	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			
SPROHSA157907	SPROHSA157907	SPROHSA157907		95	false	false		SPROHSA157907		9.47	1.0000	0.9674	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA16197, SPROHSA307790, SPROHSA345214
SPROHSA158925	SPROHSA158925	SPROHSA158925		81	false	false		SPROHSA158925		17.28	1.0000	0.9938	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA188808, SPROHSA364094
SPROHSA160560	SPROHSA160560	SPROHSA160560		70	false	false		SPROHSA160560		14.29	1.0000	0.9975	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA317276, SPROHSA327512, SPROHSA338663, SPROHSA378443
SPROHSA161289	SPROHSA161289	SPROHSA161289		99	false	false		SPROHSA161289		9.09	1.0000	0.9916	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA161290, SPROHSA327764
SPROHSA162665	SPROHSA162665	SPROHSA162665		63	false	false		SPROHSA162665		31.75	1.0000	0.9727	0.00288184438040	1	0	1	1	0	1	     0	     0	     0			SPROHSA162666, SPROHSA240931, SPROHSA240932, SPROHSA27893, SPROHSA341415, SPROHSA341416, SPROHSA73065
SPROHSA162978	SPROHSA162978	SPROHSA162978		85	false	false		SPROHSA162978		15.29	1.0000	0.9990	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA195091
SPROHSA163032	SPROHSA163032	SPROHSA163032		54	false	false		SPROHSA163032		25.93	1.0000	0.9990	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA163033, SPROHSA300117, SPROHSA312592, SPROHSA378016, SPROHSA83912
SPROHSA163204	SPROHSA163204	SPROHSA163204		77	false	false		SPROHSA163204		12.99	1.0000	0.9887	0.00083194675541	1	1	1	2	2	2	     0	     0	     0			
SPROHSA163431	SPROHSA163431	SPROHSA163431		79	false	false		SPROHSA163431		13.92	1.0000	0.9967	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA266057, SPROHSA274199, SPROHSA333294, SPROHSA51278
SPROHSA163517	SPROHSA163517	SPROHSA163517		98	false	false		SPROHSA163517		20.41	1.0000	0.9979	0.00000000000000	2	0	2	6	0	6	     0	     0	     0	9M(15.9949)		SPROHSA233833, SPROHSA234198, SPROHSA332123
SPROHSA163705	SPROHSA163705	SPROHSA163705		98	false	false		SPROHSA163705		30.61	1.0000	0.9989	0.00000000000000	4	0	4	4	0	4	     0	     0	     0			SPROHSA178764, SPROHSA240235, SPROHSA323305, SPROHSA337249, SPROHSA344629
SPROHSA165904	SPROHSA165904	SPROHSA165904		75	false	false		SPROHSA165904		38.67	1.0000	0.9990	0.00000000000000	4	0	4	5	0	5	     0	     0	     0	1Q(-17.0265)		SPROHSA165905, SPROHSA165906, SPROHSA242978, SPROHSA242979, SPROHSA242980, SPROHSA7115
SPROHSA166805	SPROHSA166805	SPROHSA166805		76	false	false		SPROHSA166805		14.47	1.0000	0.9961	0.00000000000000	2	0	2	3	0	3	     0	     0	     0			SPROHSA18842
SPROHSA166821	SPROHSA166821	SPROHSA166821		43	false	false		SPROHSA166821		25.58	1.0000	0.9922	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			
SPROHSA167138	SPROHSA167138	SPROHSA167138		50	false	false		SPROHSA167138		18.00	1.0000	0.9972	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA18160, SPROHSA71738
SPROHSA167258	SPROHSA167258	SPROHSA167258		77	false	false		SPROHSA167258		38.96	1.0000	0.9988	0.00000000000000	4	0	4	10	0	10	     0	     0	     0	2M(15.9949)		SPROHSA41081, SPROHSA42392
SPROHSA168288	SPROHSA168288	SPROHSA168288		44	false	false		SPROHSA168288		27.27	1.0000	0.9904	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			
SPROHSA168637	SPROHSA168637	SPROHSA168637		52	false	false		SPROHSA168637		19.23	1.0000	0.9977	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA249362, SPROHSA605
SPROHSA169407	SPROHSA169407	SPROHSA169407		100	false	false		SPROHSA169407		36.00	1.0000	0.9990	0.00000000000000	4	0	4	4	0	4	     0	     0	     0	1M(15.9949)		
SPROHSA169738	SPROHSA169738	SPROHSA169738		77	false	false		SPROHSA169738		11.69	1.0000	0.9923	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA169739, SPROHSA213727, SPROHSA215424, SPROHSA215425, SPROHSA215426, SPROHSA28349, SPROHSA28350, SPROHSA297814, SPROHSA297815, SPROHSA297816, SPROHSA297817, SPROHSA312420, SPROHSA312421, SPROHSA312422, SPROHSA312423, SPROHSA329197, SPROHSA362545, SPROHSA362546, SPROHSA362547, SPROHSA362548
SPROHSA169958	SPROHSA169958	SPROHSA169958		70	false	false		SPROHSA169958		60.00	1.0000	0.9990	0.00000000000000	4	0	4	7	0	7	     0	     0	     0			SPROHSA356900
SPROHSA170205	SPROHSA170205	SPROHSA170205		65	false	false		SPROHSA170205		18.46	1.0000	0.9917	0.00083194675541	1	1	1	1	1	1	     0	     0	     0			
SPROHSA170456	SPROHSA170456	SPROHSA170456		100	false	false		SPROHSA170456		19.00	1.0000	0.9989	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
SPROHSA170462	SPROHSA170462	SPROHSA170462		95	false	false		SPROHSA170462		10.53	1.0000	0.9958	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA369104
SPROHSA171136	SPROHSA171136	SPROHSA171136		45	false	false		SPROHSA171136		24.44	1.0000	0.9971	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			SPROHSA171137
SPROHSA171456	SPROHSA171456	SPROHSA171456		74	false	false		SPROHSA171456		14.86	1.0000	0.9970	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			SPROHSA21292, SPROHSA21293, SPROHSA42364
SPROHSA173383	SPROHSA173383	SPROHSA173383		65	false	false		SPROHSA173383		27.69	1.0000	0.9958	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			SPROHSA198466, SPROHSA366296, SPROHSA371534, SPROHSA374353, SPROHSA388690, SPROHSA61886, SPROHSA66389, SPROHSA67794, SPROHSA81312, SPROHSA97043
SPROHSA173467	SPROHSA173467	SPROHSA173467		91	false	false		SPROHSA173467		10.99	1.0000	0.9887	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA217228, SPROHSA217229, SPROHSA319839, SPROHSA380923
SPROHSA173568	SPROHSA173568	SPROHSA173568		47	false	false		SPROHSA173568		19.15	1.0000	0.9846	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA319669
SPROHSA174088	SPROHSA174088	SPROHSA174088		93	false	false		SPROHSA174088		9.68	1.0000	0.9852	0.00083194675541	1	0	1	1	0	1	     0	     0	     0			SPROHSA213358, SPROHSA23073, SPROHSA2383, SPROHSA253640, SPROHSA270565, SPROHSA9925
SPROHSA17509	SPROHSA17509	SPROHSA17509		86	false	false		SPROHSA17509		11.63	1.0000	0.9793	0.00144822592324	2	2	2	3	3	3	     0	     0	     0	8C(119.0041)		
SPROHSA175557	SPROHSA175557	SPROHSA175557		45	false	false		SPROHSA175557		20.00	1.0000	0.9919	0.00083194675541	1	0	1	2	0	2	     0	     0	     0			SPROHSA175558, SPROHSA175559, SPROHSA257984, SPROHSA257985, SPROHSA257986, SPROHSA384376, SPROHSA384377, SPROHSA384378
SPROHSA175970	SPROHSA175970	SPROHSA175970		89	false	false		SPROHSA175970		23.60	1.0000	0.9986	0.00000000000000	2	0	2	5	0	5	     0	     0	     0			SPROHSA175971, SPROHSA251150
SPROHSA177146	SPROHSA177146	SPROHSA177146		94	false	false		SPROHSA177146		11.70	1.0000	0.9955	0.00000000000000	2	0	2	5	0	5	     0	     0	     0			SPROHSA210651, SPROHSA234071, SPROHSA234072, SPROHSA26650, SPROHSA81735, SPROHSA81736
